"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Audiovisuel (AUD)";"http://alfamafilms.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"distributeurs / producteurs";"non diffusées";"http://www.alfamafilms.com (07/02/2019)"
"Audiovisuel (AUD)";"http://aliasmaria.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://alighanem.ilyatoo.com/fr/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://alleluia-lefilm.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://allemand.univercine-nantes.org";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://alligatographe.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"Films--Comptes rendus";"non diffusées";"http://alligatographe.blogspot.fr (12/02/2019)"
"Audiovisuel (AUD)";"http://allrecordlabels.com";"1 fois par an";"filières de la musique et de l'édition phonographique";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://allsoluces.com";"2 fois par an";"multimédia";"jeu vidéo";"non diffusées";
"Audiovisuel (AUD)";"http://altamira-films.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Altamira films / Audiovisuel - Production et réalisation / Distribution des films";"non diffusées";
"Audiovisuel (AUD)";"http://ambientgif.tumblr.com";"1 fois par an";"cinéma et audiovisuel";"Cinéma";"non diffusées";
"Audiovisuel (AUD)";"https://amenmeryt.pagesperso-orange.fr";"1 fois par an";"pédagogie";"Égyptien ancien (langue) -- Écriture hiéroglyphique";"non diffusées";"http://amenmeryt.pagesperso-orange.fr (17/07/2019)"
"Audiovisuel (AUD)";"http://amostviolentyear.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://anachronicon.blogspot.com";"1 fois par an";"art et littérature numériques";"Art numérique / Histoire de l'art";"non diffusées";"http://anachronicon.blogspot.fr (05/02/2019)"
"Audiovisuel (AUD)";"http://andre-lozano.org";"1 fois par an";"art et littérature numériques";"art numérique";"non diffusées";
"Audiovisuel (AUD)";"http://andylau-france.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://andylau-france.blogspot.fr (07/02/2019)"
"Audiovisuel (AUD)";"http://animatrosen.blogspot.fr";"1 fois par an";"cinéma et audiovisuel";"Animatrosen / Animation (cinéma)";"non diffusées";
"Audiovisuel (AUD)";"https://animedigitalnetwork.fr";"2 fois par an";"distribution de contenus";"Vidéo à la demande / Dessins animés / Fictions télévisées";"non diffusées";"http://animedigitalnetwork.fr (17/01/2019)"
"Audiovisuel (AUD)";"https://animeland.fr";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://www.animeland.com (07/02/2019)"
"Audiovisuel (AUD)";"http://anjaunger.blogspot.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Unger, Anja / Documentaristes";"non diffusées";"http://anjaunger.blogspot.fr (31/05/2019)"
"Audiovisuel (AUD)";"http://annabellemovie.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"https://annadumitriu.tumblr.com";"1 fois par an";"art et littérature numériques";"Art numerique / Dinitriu, Anna";"non diffusées";"http://www.normalflora.co.uk (05/02/2019) / http://annadumitriu.tumblr.com (04/05/2019)"
"Audiovisuel (AUD)";"https://annecycinemaitalien.com/fr/bienvenue/";"2 fois par an";"filières du cinéma et de l'audiovisuel";"cinéma italien / festival / août / octobre";"non diffusées";"http://www.annecycinemaitalien.com (17/01/2019) / https://www.annecycinemaitalien.com (08/02/2019)"
"Audiovisuel (AUD)";"http://annhardingstreasures.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://annhardingstreasures.blogspot.fr (07/02/2019)"
"Audiovisuel (AUD)";"http://annyas.com";"1 fois par an";"cinéma et audiovisuel";"Générique (audiovisuel) / Typographie";"non diffusées";
"Audiovisuel (AUD)";"http://anousdevoir.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Festivals de cinéma / Cinéma et sciences";"non diffusées";"http://www.anousdevoir.com (20/02/2019)"
"Audiovisuel (AUD)";"http://anthologyfilmarchives.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Cinéma expérimental / New York (N.Y.)";"non diffusées";
"Audiovisuel (AUD)";"https://anthonyantonellis.com";"1 fois par an";"art et littérature numériques";"Art numérique";"non diffusées";"http://anthonyantonellis.com/bluebrightness/ (16/11/2012) / http://anthonyantonellis.com (17/01/2019)"
"Audiovisuel (AUD)";"https://antioch.midnightmoodstudio.com";"2 fois par an";"filières du multimédia";"jeu vidéo - site";"non diffusées";"http://antiochgame.com (26/02/2019)"
"Audiovisuel (AUD)";"https://antipub.org";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://www.antipub.org (17/01/2019) / https://www.antipub.org (11/12/2019)"
"Audiovisuel (AUD)";"http://antoinedelach.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Antoine Delach / Audiovisuel - Production et réalisation / Animation (cinéma)";"non diffusées";
"Audiovisuel (AUD)";"http://antredugreil.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://anyflo.com";"2 fois par an";"art et littérature numériques";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://apac-cine.blogspot.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://a-parts-distribution.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://applicationswindowsphone.com";"1 fois par an";"multimédia";"high tech";"non diffusées";
"Audiovisuel (AUD)";"http://apprendre-le-cinema.fr";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://www.apprendre-le-cinema.fr (07/02/2019)"
"Audiovisuel (AUD)";"https://appsupport.disney.com/hc/fr-fr/sections/360000124043";"1 fois par an";"filières du multimédia";"éditeur jeu vidéo";"non diffusées";"http://www.disney.fr/disneyinteractivestudios/ (14/05/2016) / https://infinity.disney.com/fr (19/03/2017) / https://help.disney.com/fr/Disney-Infinity (01/03/2019)"
"Audiovisuel (AUD)";"https://appworld.blackberry.com/webstore/?lang=fr";"1 fois par an";"filières du multimédia";"applications mobiles";"non diffusées";"http://fr.blackberry.com/services/appworld/ (10/04/2014) / http://appworld.blackberry.com/webstore/?lang=fr (17/01/2019)"
"Audiovisuel (AUD)";"http://apresvaran.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Anciens élèves - Associations / Films documentaires / Ateliers Varan";"non diffusées";
"Audiovisuel (AUD)";"http://archee.qc.ca";"2 fois par an";"communication institutionnelle et associative";"Art numérique";"non diffusées";
"Audiovisuel (AUD)";"http://archeologie.culture.fr/chauvet/fr";"1 fois par mois";"communication institutionnelle et associative";"Expositions virtuelles";"non diffusées";
"Audiovisuel (AUD)";"http://archeologie.culture.fr/crac-chevaliers/fr";"1 fois par an";"communication institutionnelle et associative";"Expositions virtuelles";"non diffusées";"http://archeologie.culture.fr/crac-chevaliers/ (01/03/2019)"
"Audiovisuel (AUD)";"http://archeologie.culture.fr/fr";"1 fois par an";"communication institutionnelle et associative";"Expositions virtuelles";"non diffusées";"http://archeologie.culture.fr (01/03/2019)"
"Audiovisuel (AUD)";"http://archeologie.culture.fr/mosquee-omeyyades/fr";"1 fois par mois";"communication institutionnelle et associative";"Expositions virtuelles";"non diffusées";"http://archeologie.culture.fr/mosquee-omeyyades/ (01/03/2019)"
"Audiovisuel (AUD)";"http://archeologie.culture.fr/palmyre/fr";"1 fois par mois";"communication institutionnelle et associative";"Expositions virtuelles";"non diffusées";"http://archeologie.culture.fr/palmyre/ (01/03/2019)"
"Audiovisuel (AUD)";"http://archeologie.culture.fr/villa/";"1 fois par an";"communication institutionnelle et associative";"Expositions virtuelles";"non diffusées";"http://www.villa.culture.fr (01/03/2019)"
"Audiovisuel (AUD)";"http://archive.org/details/movies/";"1 fois par an";"distribution de contenus";"Archives audiovisuelles / Archives cinématographiques / Films d'entreprise / Films d'animation / Films documentaires / Jeux vidéo";"non diffusées";"http://archive.org/details/movies (06/11/2014)"
"Audiovisuel (AUD)";"http://archivescinereel.bpi.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Films documentaires / Festivals de cinéma / Cinéma du réel";"non diffusées";
"Audiovisuel (AUD)";"http://archives-films-paca.net";"1 fois par an";"filières du cinéma et de l'audiovisuel";"cinémathèque / archives / patrimoine régional / PACA";"non diffusées";
"Audiovisuel (AUD)";"http://archives.gouvernement.fr";"1 fois par an";"communication institutionnelle et associative";"France. Premier ministre / France. Service d'information du Gouvernement / Gouvernement (science politique)";"non diffusées";
"Audiovisuel (AUD)";"http://archives.rezo.net";"1 fois par an";"art et littérature numériques";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"https://arrimageasso.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Festival / Cinéma documentaire / Géographie";"non diffusées";"http://arrimageasso.wordpress.com (23/05/2017)"
"Audiovisuel (AUD)";"http://art-action.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"https://artalapage.com";"1 fois par an";"filières du multimédia";"déposant";"non diffusées";"http://www.artalapage.com (25/02/2017)"
"Audiovisuel (AUD)";"https://artilect.fr";"1 fois par an";"communication institutionnelle et associative";"Arts numériques";"non diffusées";"http://artilect.fr (17/01/2019)"
"Audiovisuel (AUD)";"http://artlibre.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://artludique.com/aardman.html";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://artoffailure.free.fr";"1 fois par an";"communication institutionnelle et associative";"Art numerique / Art of failure";"non diffusées";
"Audiovisuel (AUD)";"http://artoistv.univ-artois.fr";"2 fois par an";"pédagogie";"Télévision par internet / Université d'Artois";"non diffusées";"http://webtv.univ-artois.fr (26/08/2016)"
"Audiovisuel (AUD)";"https://artsandculture.google.com";"1 fois par an";"*non classé";"non renseigné";"non diffusées";"http://www.googleartproject.com (20/02/2019)"
"Audiovisuel (AUD)";"http://art.teleportacia.org/exhibition/GRAVITY/";"1 fois par an";"art et littérature numériques";"Arts interactif";"non diffusées";
"Audiovisuel (AUD)";"http://ascdistribution.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";"http://www.ascdistribution.com (07/02/2019)"
"Audiovisuel (AUD)";"http://asiafilm.fr";"1 fois par an";"cinéma et audiovisuel";"blogs / vinéma asiatique";"non diffusées";
"Audiovisuel (AUD)";"http://asnieres-sur-seine.fr";"2 fois par an";"communication institutionnelle et associative";"Asnières-sur-Seine (Hauts-de-Seine) / communes";"non diffusées";"http://www.asnieres-sur-seine.fr/Audiovisuel/Les-reportages (10/02/2015) / http://www.asnieres-sur-seine.fr (12/02/2019)"
"Audiovisuel (AUD)";"https://assassinscreed.ubisoft.com/fr-fr/movie/";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://assassinscreed.ubi.com/fr-fr/movie/ (07/02/2019) / http://assassinscreed.ubisoft.com/fr-fr/movie/ (10/04/2019)"
"Audiovisuel (AUD)";"https://assassinscreed.ubisoft.com/game/fr-fr/home";"1 fois par an";"filières du multimédia";"site de jeu";"non diffusées";"http://assassinscreed.fr.ubi.com (25/02/2017) / http://assassinscreed.ubisoft.com/fr-fr/home/ (17/01/2019) / https://assassinscreed.ubisoft.com/fr-fr/home/ (01/03/2019)"
"Audiovisuel (AUD)";"http://assembies-galleses.net";"1 fois par an";"filières de la musique et de l'édition phonographique";"Festival musique traditionnelle celtique Gallo Côtes-d'Armor Bretagne Assembiés Gallèses";"non diffusées";
"Audiovisuel (AUD)";"https://assomadcinema.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";"http://assomadcinema.wordpress.com (17/01/2019)"
"Audiovisuel (AUD)";"http://asso-project.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"cinéma alternatif / festival / décembre";"non diffusées";"http://festivalproject.blogspot.com (07/05/2012) / http://festivalproject.blogspot.fr (13/04/2016)"
"Audiovisuel (AUD)";"http://assoseptiemesens.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Nottetempo films / Audiovisuel - Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"http://astarti.pagesperso-orange.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Klonaris/Thomadaki (Duo artistique)";"non diffusées";
"Audiovisuel (AUD)";"http://atalante-cinema.org";"2 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://atelier-de-marcel-hanoun.com";"1 fois par an";"cinéma et audiovisuel";"Hanoun, Marcel (1929-2012)";"non diffusées";
"Audiovisuel (AUD)";"http://atelier-ludwigsburg-paris.de";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Producteurs de cinéma / Distribution des films / Formation professionnelle";"non diffusées";
"Audiovisuel (AUD)";"https://atelierslardux.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Ateliers lardux / Éducation à l'image / Animation (cinéma)";"non diffusées";"http://atelierslardux.wordpress.com (17/01/2019)"
"Audiovisuel (AUD)";"http://ateliers.vagabonds.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Ateliers vagabonds / Éducation à l'image / Animation (cinéma)";"non diffusées";
"Audiovisuel (AUD)";"http://atlanfilms.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Atlanfilms / Audiovisuel - Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"https://atmospheresvideo.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";"http://www.atmospheresvideo.com (23/04/2016)"
"Audiovisuel (AUD)";"https://aubagne-filmfest.fr/fr/";"2 fois par an";"filières du cinéma et de l'audiovisuel";"festival / scénaristes / février / avril";"non diffusées";"http://www.cineaubagne.fr (12/03/2013) / http://aubagne-filmfest.fr (17/01/2019) / https://aubagne-filmfest.fr (08/02/2019)"
"Audiovisuel (AUD)";"https://audioguide-app-expo-museum.com";"1 fois par an";"filières du multimédia";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://augustragone.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://augustragone.blogspot.com (07/05/2012) / http://augustragone.blogspot.fr (04/12/2019)"
"Audiovisuel (AUD)";"http://aurelielaumont.tumblr.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Cinéma -- Couleur";"non diffusées";
"Audiovisuel (AUD)";"http://autochenille-production.com/fr/home/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Autochenille production / Audiovisuel - Production et réalisation / Animation (cinéma)";"non diffusées";"http://www.autochenille-production.com/fr/index.html (06/05/2019)"
"Audiovisuel (AUD)";"https://autoportrait.com";"1 fois par an";"art et littérature numériques";"art numérique";"non diffusées";"http://autoportrait.com (17/01/2019)"
"Audiovisuel (AUD)";"http://autrecampagne.blogs.liberation.fr";"1 fois par an";"art et littérature numériques";"L'autre campagne / Thomas Lacoste";"non diffusées";
"Audiovisuel (AUD)";"https://aye2.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Aye Aye production / Audiovisuel - Production et réalisation";"non diffusées";"http://aye2.com/aye/ (06/11/2014) / http://aye2.com (17/01/2019)"
"Audiovisuel (AUD)";"http://babiloff.free.fr";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://babiole.net";"1 fois par an";"art et littérature numériques";"art numérique";"non diffusées";
"Audiovisuel (AUD)";"http://backtothemovieposters.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"Affiches de cinéma";"non diffusées";"http://backtothemovieposters.blogspot.fr (12/02/2019)"
"Audiovisuel (AUD)";"http://bamboogodsandbionicboys.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"Cinéma bis / Vidéocassettes / Philippines";"non diffusées";"http://bamboogodsandbionicboys.blogspot.com.au (19/09/2012) / http://bamboogodsandbionicboys.blogspot.fr (12/02/2019)"
"Audiovisuel (AUD)";"https://bandcamp.com/#discover";"1 fois par an";"filières de la musique et de l'édition phonographique";"Label / Financement participatif / crowdsourcing";"non diffusées";"http://bandcamp.com (30/08/2012) / http://bandcamp.com/discover (30/08/2012) / http://bandcamp.com/discover/ (23/09/2014) / http://www.bandcamp.com/discover/ (17/01/2019) / https://www.bandcamp.com/discover/ (28/04/2019)"
"Audiovisuel (AUD)";"http://banditsproduction.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Bandits Production / Audiovisuel - Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"http://barakaproductions.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Baraka productions / Audiovisuel - Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"http://bbernard.canalblog.com";"1 fois par an";"art et littérature numériques";"Baissat, Bernard / Pacifisme";"non diffusées";
"Audiovisuel (AUD)";"http://bcc.stdin.fr/LaCarteOuLeTerritoire/";"2 fois par an";"art et littérature numériques";"Expositions virtuelles";"non diffusées";
"Audiovisuel (AUD)";"http://beaucommeuneimage.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"BCI Communication / Audiovisuel - Production et réalisation";"non diffusées";"http://www.beaucommeuneimage.com (06/05/2019)"
"Audiovisuel (AUD)";"http://beaunefestivalpolicier.com";"2 fois par an";"filières du cinéma et de l'audiovisuel";"festival / films policiers / février / avril";"non diffusées";"http://www.beaunefestivalpolicier.com (20/05/2016) / http://www.festivaldufilmpolicier-beaune.com (17/02/2017) / http://www.beaunefestivalpolicier.com (07/02/2019)"
"Audiovisuel (AUD)";"https://belairclassiques.com";"2 fois par an";"filières du cinéma et de l'audiovisuel";"DVD / Musique / Concerts filmés / Films documentaires-- Production et réalisation";"non diffusées";"http://www.belairclassiques.com (17/01/2019) / https://www.belairclassiques.com (20/02/2019)"
